qid;question;keyPhrases;obj;txt;col;cnt;oth,,,,,
285600010;Is this man in the sky?;['man', 'sky'];1;0;0;0;0,,,,
285600011;What does the skateboarder wear on his face?;['skateboarder wear', 'face'];1;0;0;0;0,,,,
28560004;How many vehicles are parked here?;['vehicles'];1;0;0;1;0,,,,,
285629010;How many trees are in the image?;['trees', 'image'];1;0;0;1;0,,,,
286016002;How many females in the group?;['females', 'group'];0;0;0;0;0,,,,
286051000;What type of train are the people sitting on?;['type of train', 'people'];1;0;0;0;0,,,,
286521002;How many animals is in this painting?;['animals', 'painting'];1;0;0;1;0,,,,
286550006;What does the cup say?;['cup'];1;1;0;0;0,,,,,
286619003;Are these people tourists?;['people tourists'];1;0;0;0;1,,,,,
286645000;How many people are watching the game?;['people', 'game'];1;0;0;1;0,,,,
286700000;How many bricks are there?;['bricks'];1;1;0;1;0,,,,,
28674006;Does he have an injury?;['injury'];1;0;0;0;0,,,,,
28674013;What color is the laptop?;['color', 'laptop'];1;0;1;0;0,,,,
286899002;Can you swim here?;[];1;0;0;0;0,,,,,
28690000;DO the zebras stripes make your eyes blur?;['zebras stripes', 'eyes blur'];1;0;1;0;0,,,,
286998000;Is it day time?;['day time'];1;0;1;0;0,,,,,
287221000;What is the color of the dog?;['color', 'dog'];1;0;1;0;0,,,,
287223004;What is lying on the ground behind the bike?;['ground', 'bike'];1;0;1;0;0,,,,
287299003;What kind of vehicles are shown?;['kind of vehicles'];1;0;1;0;0,,,,,
287575000;What type of flower is in the vases?;['type of flower', 'vases'];1;0;1;0;0,,,,
287842002;What kind of building is this?;['kind of building'];1;0;0;0;0,,,,,
287870005;Is the woman a waitress?;['woman', 'waitress'];1;0;1;0;0,,,,
287886001;What is the theme of the bedspread?;['theme', 'bedspread'];1;0;1;0;0,,,,
287962001;What is the man in black shirt doing?;['man', 'black shirt'];1;0;1;0;0,,,,
287988025;Is there rice on the plate?;['rice', 'plate'];1;0;0;0;0,,,,
288014003;Why is there an orange cone to the side of the skateboarder?;['orange cone', 'skateboarder'];1;0;1;0;0,,,,
28802003;How many light bulbs are on in the picture?;['light bulbs', 'picture'];1;0;1;1;0,,,,
288223005;How many feet has this person jumped in the air?;['person', 'feet', 'air'];1;0;0;1;1,,,
288262004;Does this road have one or two directions of traffic?;['directions of traffic', 'road'];1;0;0;1;0,,,,
288283003;How many people are in attendance?;['people', 'attendance'];1;0;0;1;0,,,,
288440012;Is the player on deck?;['player', 'deck'];1;0;0;0;0,,,,
288906012;Do you like the centerpiece in this picture?;['centerpiece', 'picture'];1;0;0;0;0,,,,
289071001;Are these signs confusing?;['signs'];1;1;0;0;0,,,,,
289204001;Is this a nice neighborhood?;['nice neighborhood'];1;0;0;0;0,,,,,
289682000;At what position are the skiers on the mountain?;['position', 'skiers', 'mountain'];1;0;0;0;0,,,
290106003;Are there any cars on the street?;['cars', 'street'];1;0;0;1;0,,,,
290224004;What season is this?;['season'];1;0;1;0;0,,,,,
290305006;Is the person windsurfing?;['person windsurfing'];1;0;1;0;0,,,,,
290428001;Is he wearing a hoodie?;['hoodie'];1;0;0;0;0,,,,,
290489003;How many signs are there?;['signs'];1;0;0;1;0,,,,,
290774001;What room is this in?;['room'];1;0;0;0;0,,,,,
291280000;What brand is the motorcycle?;['brand', 'motorcycle'];1;1;0;0;0,,,,
29146002;What sport is this child playing?;['sport', 'child'];1;0;0;0;0,,,,
291475000;How many people are in this scene?;['people', 'scene'];1;0;0;1;0,,,,
291475002;What are the stuff animals sitting on?;['stuff animals'];1;0;1;0;0,,,,,
291493002;Why are there little sticks on top of the sandwiches?;['sandwiches'];1;0;0;0;0,,,,,
291780002;How many people are taking pictures?;['people', 'pictures'];1;0;0;1;0,,,,
"291827022;What is on the man's hands?;[""man's hands""];1;0;0;0;0",,,,,
291911000;What do we call this area of docked boats?;['area of docked boats'];1;0;0;0;0,,,,,
291980001;How many birds are on the ground?;['birds', 'ground'];1;1;0;1;0,,,,
292112002;Is there a woman in this picture?;['woman', 'picture'];1;0;0;0;0,,,,
292136005;Is the bus going downtown?;['bus'];1;0;1;0;0,,,,,
29226002;What is the grate in the floor?;['grate', 'floor'];1;0;0;0;0,,,,
292351000;How many people are in the picture?;['people', 'picture'];1;0;0;1;0,,,,
292432020;What number is on the platform on the left?;['platform', 'number', 'left'];0;1;0;0;0,,,
292549003;What is the little girl wearing?;['little girl'];1;0;0;0;0,,,,,
292579016;What material does this table appear to be made from?;['material', 'table'];1;0;1;0;0,,,,
292730002;Are they a couple?;['couple'];1;0;0;0;0,,,,,
292734001;What time does the clock say?;['time', 'clock'];1;0;1;1;0,,,,
292907000;Could the time be 3:58?;['time'];1;1;0;0;0,,,,,
293070002;What is the baby eating?;['baby eating'];1;0;0;0;0,,,,,
293165002;How many bottles are there?;['bottles'];1;0;0;1;0,,,,,
29320000;What is the woman about to do?;['woman'];1;0;1;0;0,,,,,
293215013;Is he wearing a black hat?;['black hat'];1;0;1;0;0,,,,,
293252005;Do the bushes on each side of the bench match?;['bench match', 'bushes'];1;0;0;0;0,,,,
293308003;Was the photographer another motorcyclist?;['photographer', 'motorcyclist'];1;0;0;0;0,,,,
293379007;Are the ram moving quickly?;['ram'];1;0;0;0;0,,,,,
29342002;What is in the jar on the counter?;['jar', 'counter'];1;0;0;0;0,,,,
293489015;What is in  the bowl?;['bowl'];1;0;1;0;0,,,,,
293899002;What time of the year was this picture taken?;['time', 'year', 'picture'];1;0;1;0;0,,,
293944000;Are there flowers on the bed?;['flowers', 'bed'];1;0;0;0;0,,,,
293986003;What is the woman eating?;['woman'];1;0;1;0;0,,,,,
294330001;Is the room neat?;['room neat'];1;0;0;0;0,,,,,
29438006;Is the woman dead or alive?;['woman dead'];1;0;0;0;0,,,,,
294491010;What kind of building is on the left?;['kind of building', 'left'];1;0;1;0;0,,,,
294550001;Where are these people playing?;['people'];1;0;0;0;0,,,,,
294652004;How many people are sitting?;['people'];1;0;0;1;0,,,,,
294900000;Is it day time?;['day time'];1;0;1;0;0,,,,,
294933004;How many girls are there?;['girls'];1;0;0;1;0,,,,,
294990000;Is this a dorm room?;['dorm room'];1;0;0;0;0,,,,,
295122010;What color are the walls?;['color', 'walls'];1;0;1;0;0,,,,
295286001;What type of flowers are in the vase?;['type of flowers', 'vase'];1;0;1;0;0,,,,
295321003;How many people are on the boat?;['people', 'boat'];1;0;0;1;0,,,,
295480005;What are the initials on the blue and white plane?;['initials', 'white plane'];1;1;0;0;0,,,,
295642004;How many sets of tracks?;['sets of tracks'];1;0;0;1;0,,,,,
295646000;What gender is the surfer?;['gender', 'surfer'];1;0;0;0;0,,,,
295831020;Is the cat going to fall inside the toilet?;['cat', 'toilet'];1;0;0;0;0,,,,
295850000;Is this a salad?;['salad'];1;0;1;0;0,,,,,
29586001;What time is it?;['time'];1;1;0;1;0,,,,,
295931000;What is the woman doing?;['woman'];1;0;0;0;0,,,,,
295961001;Is that a man or a woman?;['woman'];1;0;0;0;0,,,,,
296009000;How many identical pots are there?;['identical pots'];1;0;1;1;0,,,,,
296135003;How many clusters of people are seen?;['clusters of people'];1;0;0;1;0,,,,,
296211000;Is it midday?;['midday'];1;0;1;0;0,,,,,
29626000;Are there people looking at the elephant?;['people', 'elephant'];1;0;0;0;0,,,,
296281043;Is this a healthy lunch?;['healthy lunch'];1;0;1;0;0,,,,,
296322000;What color are the grapes?;['color', 'grapes'];1;0;1;0;0,,,,
296581001;Is this a kitchen scene?;['kitchen scene'];1;0;0;0;0,,,,,
296631006;What is the person cutting?;['person'];1;0;0;0;0,,,,,
296809009;Is the toilet being installed?;['toilet'];1;0;0;0;0,,,,,
296851003;Is it spring?;['spring'];1;0;0;0;0,,,,,
296851014;Are all of the boats parked?;['boats'];1;0;0;0;0,,,,,
296884003;What color are the cows?;['color', 'cows'];1;0;1;0;0,,,,
296913001;Are these felines infants?;['felines infants'];1;0;0;0;0,,,,,
297019000;Is there a dog blocking the kids?;['dog', 'kids'];1;0;0;0;0,,,,
297058006;What type of signs are these?;['type of signs'];1;1;0;0;0,,,,,
29712002;What color are the tags in the babies ears?;['tags', 'babies ears', 'color'];1;0;1;0;0,,,
297138002;What is the majority of animal shown in the picture?;['majority of animal', 'picture'];1;0;1;1;0,,,,
297258017;How many wheels are on the plane?;['wheels', 'plane'];1;0;0;0;0,,,,
29730006;Does this skier look happy?;['skier'];1;0;0;0;0,,,,,
297308010;What is the name of the sport these people are playing?;['sport', 'people'];1;0;0;0;0,,,,
297387000;Is this a lake?;['lake'];1;0;1;0;0,,,,,
297387004;Are there any water skiers in the picture?;['water skiers', 'picture'];1;0;1;0;0,,,,
297585002;Is this a tour bus?;['tour bus'];1;0;0;0;0,,,,,
297622012;Is the woman wearing pants?;['woman', 'pants'];1;0;0;0;0,,,,
297632001;What is the person holding in their hand?;['person', 'hand'];1;1;1;0;0,,,,
297645015;Who is wearing a hat?;['hat'];1;0;0;1;0,,,,,
297665015;What type of food is on the plate?;['type of food', 'plate'];1;0;0;0;0,,,,
297684000;Are these circus horses?;['circus horses'];1;0;1;0;0,,,,,
297770003;What is the purpose of the building with the tall spire?;['building', 'tall spire', 'purpose'];1;0;0;0;0,,,
29801001;What is in the bowl in front of the man?;['bowl', 'man'];1;0;0;0;0,,,,
29813014;Is the BBW eating a doughnut?;['BBW', 'doughnut'];1;0;0;0;0,,,,
298614002;Is this street busy?;['street busy'];1;0;0;1;0,,,,,
298639004;How many elephants?;['elephants'];1;0;0;1;0,,,,,
298906000;How many girls are there?;['girls'];1;0;0;1;0,,,,,
299115001;Are all of them yellow fire hydrants?;['hydrants'];1;0;1;0;0,,,,,
299563000;What type of food is this?;['type of food'];1;0;0;0;0,,,,,
299643002;Does the food look healthy?;['food'];1;0;1;0;1,,,,,
299662002;Is he swinging the bat?;['bat'];1;0;0;0;0,,,,,
299704001;What time does the clock say?;['time', 'clock'];1;1;0;1;0,,,,
299712000;Are these drum sticks or chopsticks?;['drum sticks', 'chopsticks'];1;0;1;0;0,,,,
299712004;How many plates are on the table?;['plates', 'table'];1;0;0;1;0,,,,
299859001;How many monitors are there?;['monitors'];1;0;0;1;0,,,,,
3000002;Is the person with both feet visible wearing new shoes?;['feet visible', 'new shoes', 'person'];1;0;1;0;0,,,
300052001;How many umbrellas in the photo?;['umbrellas', 'photo'];1;0;1;1;0,,,,
300159003;How many toothbrushes are there?;['toothbrushes'];1;0;0;1;0,,,,,
300186005;What is the baby laying on?;['baby'];1;0;0;0;0,,,,,
300321002;What is the name of the team?;['team'];1;1;0;0;0,,,,,
300380000;What number of furniture pieces are made of wood?;['number of furniture pieces', 'wood'];1;0;1;1;0,,,,
300380004;Is there any kitchen in the photo?;['kitchen', 'photo'];1;0;0;1;0,,,,
300571000;Is the toilet seat lid up or down?;['toilet seat'];1;0;0;0;0,,,,,
300580003;Is the landing gear up?;['landing gear'];1;0;1;0;0,,,,,
300663002;How many stripes are visible on the road?;['stripes', 'road'];1;0;0;1;0,,,,
30094000;Is the man experiencing mirth or a health issue?;['man', 'mirth', 'health issue'];1;0;1;0;0,,,
300966003;What color is the writing on the ramp?;['color', 'writing', 'ramp'];1;0;1;0;0,,,
301554003;Is the woman happy?;['woman happy'];1;0;0;0;0,,,,,
301628002;Why is there a track between the rows?;['track', 'rows'];1;0;0;0;0,,,,
301671002;Does the safety line look sturdy?;['safety line look sturdy'];1;0;0;0;0,,,,,
301781003;What color is this fire hydrant?;['color', 'hydrant'];1;0;1;0;0,,,,
30187004;Which object in the image is likely to be hot?;['image', 'object'];1;0;0;0;0,,,,
301918001;Are these types of planes currently used?;['types of planes'];1;0;0;0;0,,,,,
302213009;What is on the ground?;['ground'];1;0;1;0;0,,,,,
302213012;Are the chairs waiting for a night in shining tables to come whisk them away?;['night', 'shining tables', 'chairs'];1;0;0;0;0,,,
302313004;Is this a farm?;['farm'];1;0;0;0;0,,,,,
302349015;What is on the laptop?;['laptop'];0;0;0;0;0,,,,,
302469002;Is this a game park?;['game park'];1;0;0;0;0,,,,,
302886012;Is the cloud above the airplane shaped like an angel?;['airplane', 'cloud', 'angel'];1;0;0;0;0,,,
302945001;How many signs are there?;['signs'];1;0;0;1;0,,,,,
303233002;What animals are featured in this photo?;['animals', 'photo'];1;0;1;0;0,,,,
303241002;What is the boy holding?;['boy'];1;0;0;0;0,,,,,
303376001;Is here an army base?;['army base'];1;0;0;0;0,,,,,
303578001;Which hand is dominant?;['hand'];1;0;0;0;0,,,,,
303585000;What color are the person's pants?;['color'," ""person's pants""];1;0;1;0;0",,,,
303627000;Where are two round blue circles?;['blue circles'];1;0;1;1;0,,,,,
304054005;About how old is the child?;['child'];1;0;0;1;0,,,,,
304110001;Is this man a TV star?;['man', 'TV star'];1;0;0;0;0,,,,
304134009;What does the red sign say?;['red sign'];1;1;1;0;0,,,,,
304315049;Could it be Christmas season?;['Christmas season'];1;0;1;0;0,,,,,
304336002;What type of flooring is in the room?;['type of flooring', 'room'];1;0;0;0;0,,,,
304408001;How many giraffes are present?;['giraffes'];1;1;0;1;0,,,,,
304456000;Who is depicted on the sheets?;['sheets'];1;0;0;0;0,,,,,
304473008;What sport is this lady playing?;['sport', 'lady'];1;0;0;0;0,,,,
304473011;What is the color of ball?;['color of ball'];1;0;1;0;0,,,,,
304519002;What does the woman have in her right hand?;['woman', 'right hand'];1;0;1;0;0,,,,
304614000;Has this trail recently been groomed?;['trail'];1;0;0;0;0,,,,,
304832001;What is this kitty doing?;['kitty'];1;0;0;0;0,,,,,
304849006;What time does the clock show?;['time', 'clock'];1;1;0;0;0,,,,
304867002;Does this food truck sell hot dogs?;['food truck', 'hot dogs'];1;1;0;0;0,,,,
30492002;What are they doing?;[];1;0;0;0;0,,,,,
305076000;What color is the bird's head?;['color'," ""bird's head""];1;0;1;0;0",,,,
305259002;Was this photo taken in the US?;['photo', 'US'];1;1;0;0;0,,,,
305315002;What type of bird is this?;['type of bird'];1;0;1;0;0,,,,,
305363001;How many animals can be seen?;['animals'];1;0;0;1;0,,,,,
305390000;Who is this man talking to?;['man'];1;0;0;0;0,,,,,
305826000;How many plates have food on them?;['plates', 'food'];1;0;0;1;0,,,,
306037000;Where is the pizza located?;['pizza'];1;0;0;0;0,,,,,
306152000;What color is her nail polish?;['color', 'nail polish'];1;0;1;0;0,,,,
306161001;What animal can be seen?;['animal'];1;0;0;0;0,,,,,
306384002;What are the weather conditions?;['weather conditions'];1;0;1;0;0,,,,,
306475000;How many people?;['people'];1;0;0;1;0,,,,,
306531002;Is this man happy?;['man happy'];1;0;0;0;0,,,,,
306561010;Is this woman married to the guy on the right?;['guy', 'woman', 'right'];1;0;0;0;0,,,
306569002;Is the pizza thin crust or deep dish style?;['deep dish style', 'pizza', 'crust'];1;0;1;0;0,,,
306705001;Do the countertops and cabinets match?;['countertops', 'cabinets match'];1;0;1;0;0,,,,
306950000;What part of the meal is this?;['meal'];1;0;0;0;0,,,,,
307108001;Do you see any barb wire?;['barb wire'];1;0;0;0;0,,,,,
307113002;Is the person eating?;['person'];1;0;1;0;0,,,,,
30713002;Are any lights shown in this photo?;['lights', 'photo'];1;0;0;0;0,,,,
307552001;Is there cheese on the pizza?;['cheese', 'pizza'];1;0;0;0;0,,,,
307825007;What color is the boat?;['color', 'boat'];1;0;1;0;0,,,,
307825014;How many people are in the water?;['people', 'water'];1;0;1;1;0,,,,
307831006;Does this animal have whiskers?;['animal', 'whiskers'];1;0;0;0;0,,,,
30791006;What are the names of the Fraggles on the front of the book?;['Fraggles', 'names', 'book'];1;1;0;0;0,,,
307940000;How many people are pictured?;['people'];1;0;0;1;0,,,,,
307954009;How bright is the laptop?;['laptop'];1;0;1;0;0,,,,,
307954012;What is the name of the first book on the left under the TV?;['book', 'left', 'TV'];1;1;1;0;1,,,
308103002;What is in the air?;['air'];1;0;0;0;0,,,,,
308125001;Is this person angry?;['person angry'];1;0;1;0;0,,,,,
308444002;What brand computer is this?;['brand computer'];1;1;1;0;0,,,,,
308509000;What number is on the left door?;['number', 'left door'];1;1;0;1;0,,,,
308549000;What is the animal sitting on?;['animal'];1;0;1;0;0,,,,,
308590001;What is the name of the maneuver he is doing?;['maneuver'];1;1;0;0;0,,,,,
309086001;Are these men playing a game?;['men', 'game'];1;0;0;0;0,,,,
309135008;What is the color of the zebra?;['color', 'zebra'];1;0;1;0;0,,,,
309267000;Is that a chopping board?;['chopping board'];1;0;0;0;0,,,,,
309404018;What kind of fabric is the object made of?;['kind of fabric', 'object'];1;0;0;0;0,,,,
309502014;What are the colors of the four rings on the toy in the bookshelf?;['rings', 'toy', 'bookshelf', 'colors'];1;1;1;1;0,,
309531009;What is the color of the wall?;['color', 'wall'];1;0;1;0;0,,,,
309563002;What does the sticker say?;['sticker'];1;1;0;0;0,,,,,
309679003;Is this an ergonomic wave keyboard?;['ergonomic wave keyboard'];1;0;0;0;0,,,,,
309714002;Is this an old-fashioned living room?;['old-fashioned living room'];1;0;0;0;0,,,,,
309856003;Has there been other people skiing here?;['people'];1;0;1;0;0,,,,,
309944013;Is there a light switch on one of the doors?;['light switch', 'doors'];1;0;1;0;0,,,,
