qid;question;ocr_text;handwritten_text
VizWiz_train_000000003101.jpg;What are the directions?;['ne', 'pro-v', 'sheer', 'volume', 'you', 'have:', 'fine', 'or', 'flat', 'har', 'advanced', 'pantene@', 'pro-ve', 'shæ', 'and', 'conditioner', 'system:', '•', 'is', 'dean', 'rinsing', 'and', 'gives', 'pu', 'r.t', 'a', 'manageable', 'volume', 'style', '•', 'leaves', 'hair', 'shiny', 'prokt', 'for', 'best', 'results', 'try', 'other', 'in', 'shee', 'pantene', 'shampoo', 'conditioner', 'and', 'pantene', 'shampoc', 'massage', 'into', 'wet', 'hair.', 'lathec', 'the', '•e', 'thoroughly.', 'repeat', 'if', 'desired.', 'use', 'daily', 'enough', 'for', 'permed', 'or', 'color-treated', 'hu.', 'exclusive', 'formula', 'the', 'makers', 'of', 'kntene', 'do', 'oot', 'mand•cve', 'pivote', 'ingredients:', 'water.', 'sodium', 'some', 'lauryl', 'sulfate', 'ppg-2', 'hydroxyethyl', 'sodium', 'chloride.', 'citric', 'acn', 'sodium', 'citrate', 'panthenol.', 'panthenyl', 'ethyl', 'ether', 'sootuu', 'benzoate', 'poiyquatermum-io.', 'tetra-sodium', 'edta', 'thiazounone.', 'methyusothaz01notæ', 'somu', 'fonate.', 'made', 'in', 'usa', 'of', 'us', 'an&or', 'imputed', 'en', 'ee.', 'uu.', 'con', 'ingredientes', 'de', 'ee.uu.', 'dist.', 'bylpor', 'procter', '&', 'gamble', 'cincinnao.', '956963e'];['You have :"', 'Fine or', 'flat hair', 'You want', 'Located txe`', 'Limp and not easy', 'to manage hair', 'Protected with Party', 'shampoo and condi', 'Advanced Pantene @ Pro- V@ Sheer Volume Shampoo', 'and Conditioner System :`', '. is clean rinsing and gives you the right foundation fox', 'a manageable volume style', '. leaves hair shiny and helps protect your natural volume', 'collection .', 'For best results , try other products in the Sheer Volume', '* Pantene shampoo , conditioner and mousse Is', 'Pantene shampoo.', 'Directions : Massage into wet hair, lather, then rinse', 'thoroughly . Repeat if desired . Use daily. Gentle', 'enough for permed or color- treated hair .', '\\EXCLUSIVE FORMULA', 'The makers of Pantene do not manufacture private label brands', 'INGREDIENTS : WATER , SODIUM LAURETH SULFATE, SODILANY', 'LAURYL SULFATE, PPG - 2 HYDROXYETHYL COCOASOSTEARANIDE', 'SODIUM CHLORIDE, CITRIC ACID, SODIUM CITRATE, FRAGRANCE', 'PANTHENOL , PANTHENYL ETHYL ETHER, SODIUM BENZOATE', 'POLYQUATERNIUM- 10, TETRASODIUM EDTA METHYLCHLORIDESOY', 'FONATE .', 'THIAZOLINONE , METHYLISOTHIAZOLINONE, SODIUM XYLENESUR .', '\\6\\ Questions ? / } Preguntas ? 1- 800 - 245.1708\\', 'Made in USA of US and/or Imported ingredients Mache', 'en EE. UU . coningredientes de EE.UUloimportades', 'Dist . by/ por Procter & Gamble, Cincinnati, OH 45202)', 'why pantene .com', '95696388', '16 1.20 . 8']
VizWiz_train_000000003107.jpg;What bottle is this?;[];['om', '$16: 1851', 'artinellis']
VizWiz_train_000000003111.jpg;What's this drink called?;['arguably', 'the', 'most', 'refreshing', 'margarita', 'in', 'the', 'world', 'crafted', 'with', 'only', 'the', 'finest', 'ingredients:', '100%', 'blue', 'agave', 'nectar', 'real', 'cane', 'sugar', 'organic', 'limejuice', 'cayman', 'jack', 'margarita'];['New', 'ARGUABLYTHE MOST REFRESHING', 'WAGENATINA INTHE WORLD', '```` SILVIO ACCAAMID NOONDAVE', 'PLEASE DRINK RESPONSIBLY', 'www . caymanjack . com', 'NOAL OAND SUZANNE']
VizWiz_train_000000003114.jpg;Creamy or chunky?;['burnt'];['\\Fred Meyer', 'MANIIT BUTTER']
VizWiz_train_000000003116.jpg;What is this can?;[];['febreze', 'Air Effects', 'Vanilla & moonlight', 'vainilla y luz de luna']
VizWiz_train_000000003119.jpg;Can you tell me the cooking instructions?;['youwiuneed', 'necesitara', 'brown', 'ground', 't', "t'", '*out"', '01', 'cups', 'past.'];['You Will Need', 'LEAN GROUND BEEF', '71/2 Cups', 'Necesitara', 'I LE CARRE MOLIDIN', 'HOT WATER', 'DERES MAGRA', 'IS TAZA AGAIN', 'CALLLATE', '`` Brown ground beef', 'In 10- jack skillet; drain .', 'Dore lac', 'de res en !', '@ Stir in hot water ,', '10 pulland', 'milk, Sauce Mix and', '` Agreque', 'ancooked Pasta', 'Heat to boiling', 'aqua callie', 'mezcla p`', 'coming occasionally', 'Calleave', 'Reduce beat', 'Cover, S``', 'Reduce', '10', 'Done & Leader', 'Tape; de', '10 million', 'Chicken`', 'is pasta', 'del Mar^', '@ Sprinkle with', 'Topplay', 'Refrigerate leftovers`', '@ Ispoly', 'Helater', '^ ^ ^ 17 ^', 'Altitud #^']
VizWiz_train_000000003121.jpg;What kind of coffee is this?;['opened', 'his', "firs'", 'since,', 'the', 'of', 'batch', 'technique,', 'keurig'];['VA', 'In 191', 'opened his first fine grocery store in*', 'Ever since , the know-how of this mas!', '_his name', 'Forever true to the original recipe', 'batch roasting technique , each of']
VizWiz_train_000000003123.jpg;what magazine is this?;['head', 'why', 'wearable', 'tech', 'will', 'be', 'ns', 'bic', 'asthe', 'shirtphone', 'by', 'bulwasiw'];['I ZiTIE', '\\Fililil:`', 'GuliLilli[IN ]']
VizWiz_train_000000003124.jpg;What is the temperature?;[];['OD', 'Hongnovell', 'SYSTEM', 'Cool Off He=^', '1 1_ 1^']
VizWiz_train_000000003125.jpg;What is this?;[];['EARLIER`LEVEE', '^ ^`ATENDEES']
VizWiz_train_000000003128.jpg;What is this picture? What is this picture?;[];[]
VizWiz_train_000000003129.jpg;What is on this card? what text is on the card?;[];[]
VizWiz_train_000000003131.jpg;Can you please describe this card and its orientation? Thank you.;[];['( })', 'Roko^ ^', 'GO```', 'THE HIEROPHANT']
VizWiz_train_000000003133.jpg;What box flavor cereal is this? Sorry for so many boxes. Do you know why the app keeps closing after I send the question?;['general', 'guarantee', 'mills', '%vieetened', 'and'];['Crispy , Sweetened', 'WHOLE WHEAT', 'and RICE Cereal', 'Cinnamon', '\\east ,', 'Crunch', 'MAMOM & SUGAR in EVERY BITE/', 'REAL CINNA', '(UD', 'INDIVIDUAL SALE']
VizWiz_train_000000003139.jpg;What kind of soda is this?;[];["190 0 0 '8 523."]
VizWiz_train_000000003142.jpg;Can you see any text?;[];[]
VizWiz_train_000000003143.jpg;What is the product please and it's ounces?  Thank you very much.;['go', 'painlesslyw', 'back', 'pain', '•', '-qnms', 'pain', '•', 'muscle', 'iäéää.gesli', 'pain', 'relieving', 'creme', 'net', 'wt.', '3', 'oz.', '185'];['PellalessMY', 'NEE WE GO` !']
VizWiz_train_000000003145.jpg;What is this? What is that?;[];['Aprilas', 'hallbe fine', 'Zutaken^', 'Zuckeraust`', 'Call`', 'Nettoin`', 'Abtrap`', 'Minutes``', "Libby's", 'Herkum`', 'Qualitats', 'It. Gese^', 'Nestle D`', 'Auslese']
VizWiz_train_000000003146.jpg;Yes, I need to determine the word in this captcha image. Thank you.;[];[]
VizWiz_train_000000003147.jpg;What is in that box?;["{'is/line", 'baked', 'snack', 'crackers'];['Killed And`edge', 'FORFENLEY . PIXAR', 'BAKED']
VizWiz_train_000000003148.jpg;Can you tell me whether this says it's dark chocolate or milk chocolate?;['trader', "-joe's'", 'pound', 'plus'];['^`did `light', 'POUND MIS']
VizWiz_train_000000003151.jpg;What number is this?;['90'];[]
VizWiz_train_000000003153.jpg;Is this a Microsoft mouse?;[];['10']
VizWiz_train_000000003156.jpg;What kind of hot pockets are these? ;[];['CULINARYY', 'Creations*']
VizWiz_train_000000003159.jpg;Yeah, I'd like to know if there's any information on this company visible.  It's a company website that's inaccessible.  Thank you.;[];['toll - to | Deep', 'CAPSP`']
VizWiz_train_000000003160.jpg;Hi, what type of tea is this?;['ugm/az', '•', 'strand.', 'london', '•o.', 'teas', 'that', 'fit', 'your', 'every', 'moodt.m', '!', 'uilable', 'in', '10+', 'varieties', 'of', 'black,', 'green', 'and', 'herbal', 'k-cup@', 'pack', 'a'];['TWININGS', 'London', 'ESTO 1706 . 216 THE STRAND . LONDON WOZ . ENGLAND*', "Theas that it you'r every woooo !`"]
VizWiz_train_000000003162.jpg;what is this item?;['woodlan', 'train', 'sat', 'ome', 'by'];['Wooden Train Set', 'HOME', 'BY*^', '. . ..', '60', '``` ( 3 +\\', 'uno']
VizWiz_train_000000003164.jpg;What is this?;[];[]
VizWiz_train_000000003166.jpg;Is it have an remote control? Thank you.;['lighting', 'entry', 'bed', 'right', 'window', '@uaster'];['LIGHTING']
VizWiz_train_000000003169.jpg;What does this look like? Thank you.;[];['Or i']
VizWiz_train_000000003171.jpg;Is this ;[];[]
VizWiz_train_000000003172.jpg;What kind of spice is this? ;[];['D = ]`', '\\`nie I cup boiling', '\\^ casher the Pollo en', '\\^on front Chicken', 'op Oppos #^BE`', 'Know', '\\on owns^', '1 1^``']
VizWiz_train_000000003174.jpg;What is this?;[];[]
VizWiz_train_000000003175.jpg;What's the thermostat set to and what is the current temperature? ;[];[]
VizWiz_train_000000003177.jpg;What temperature is my thermostat set to?;[];['Honeywell', 'ROOM', 'SET']
VizWiz_train_000000003178.jpg;What is this?;[];['am`y']
VizWiz_train_000000003180.jpg;What is this?;[];[]
VizWiz_train_000000003181.jpg;When does this expire?;['••r.r•t••'];['Serving Size ]', 'Servings Perc', 'Calories 210 C', 'Total Fat 3.50', 'Saturated F', 'DISTRIBUTED BY', 'Sooo& Tango', 'Trans Fat Of', 'Cholesterol 35', 'JOINTCREST THCOMEL PLACE, AUSTIN````', 'Sodium 950 me', 'Total Garbohy', 'SALES, LLC', 'Dietary Fiber', 'Sugars 30', 'Protein 19 9', 'hamin A 0%', 'Qoum 2%', '10 /07: 12-', 'P- 18765']
VizWiz_train_000000003183.jpg;what is in this container?;[];[]
VizWiz_train_000000003184.jpg;Can you please describe this card and its orientation?;[];['LULL EMPEROR']
VizWiz_train_000000003187.jpg;Is this chicken breast, chicken thighs, or chicken legs?;[];['Certified', 'Organic', 'Coas athan`', '\\Organics', '^ON```^ ^`', 'Vignet le gent^']
VizWiz_train_000000003192.jpg;From left to right, what are these buttons labeled? ;['wash', 'rinse', 'spin'];['WIEE)']
VizWiz_train_000000003193.jpg;Is this air conditioner on fan, air or dehumidifier?;[];['a 1 0', '10']
VizWiz_train_000000003195.jpg;What is this piece of paper appear to say?;[];[]
VizWiz_train_000000003198.jpg;Which can should I eat for lunch?;['spc', 'est.', '1918', 'eac', 'corn', 'a', 'satisfyin', 'oodforcats', 'o!sk;'];['A Satisfying', 'FOOD FOR CATS', 'LITE', 'Peaches', 'leaguece', '$ 254', 'NO ADDED', 'PRESERVATIVES`', 'Ocean Fish Platter', '\\LOAF STYLE\\', '230|', '` For`ed with andincidents*', '58 .', '` Marginally complete and balanced', '5 96.', '` Pleural flavours and preservatives*']
VizWiz_train_000000003199.jpg;What is this?;[];['FAST- ABSORBING', 'FORMULA', 'Jergens!', 'Soothing', 'Aloe', 'Refreshing', 'Moisturizer', 'with Aloe\\', 'and Cucumber', 'Fast- absorbing', 'moisture for visibly', 'refreshed skin', 'SOOTHILY']
VizWiz_train_000000003205.jpg;What make is this computer?;[];[]
VizWiz_train_000000003216.jpg;What is in this package?;[];[]
VizWiz_train_000000003218.jpg;What's on this desk?;[];['eqeudive']
VizWiz_train_000000003219.jpg;What is this?;[];[]
VizWiz_train_000000003225.jpg;What brand peanut are these?;['dry', 'roastc', 'pearu', 'heart', 'scientific', 'evidence', 'suc', 'healthy', 'may', 'reduce', 'the', 'dietlowinsaturatedfat', 'risk', 'of', 'heart', 'z', 'notresultinginincreasedl', 'disease', 'reduce', 'the', 'risk', 'of', 'heart', 'dise;', 'informatonforfatcontent(150zis', 'oz', '(978g)'];['DDE', '`BALLLIB GUCHIREGI` ILLY', 'MEY GETTING !`', '|` LIE L. GEllll!) T` CHITR`', 'LIVE` ILLE* GIRDLES THELIVING ES !`', '` GES `ES! !``! ! ! ``` ell called']
VizWiz_train_000000003228.jpg;Can you describe that, can you describe that to me?;[];[]
VizWiz_train_000000003230.jpg;what is this?;['cook', 'thoroughly', 'n', 'product', 'of', 'usa', 'produit', 'des', 'é:ua', '227', 'g', 'open', 'here.', 'ouvrir', 'gor', '614', '1249', 'macaroni', 'and', 'cheese', '•', 'keep', 'as', 'part', 'of', 'healthy', 'eating,', 'this', 'food', 'may', 'assist', 'dans', 'cadre', "d'un", 'régime'];['MOCOvows one / Cheese .', 'AS PART OF HEALTHY EATING, THIS FOOD MAY ASSIST IN ACHIEVING AND MAINTAINING A HEALTHY BODY HALE', 'DANS LE CADRE DUN REGIME ALIMENTAIRE SAIN, CET ALIMENT PEUT ALDER A ATTEINDIRECT A MAINTENARUNA', 'KEEP FROZEN / GARDER CONGELE', 'COOK THOROUGHLY', 'BIEN CUIRE', 'PRODUCT OF USA', 'PRODUIT DESE . U.A .', 'GOR 614 1249', 'OPEN HERE - OUVRIRICI', '227 8']
VizWiz_train_000000003231.jpg;What is this hanging on the closet door?  Can you tell me? Or write a detailed description of what it looks like.  I really appreciate this.  Thank you.  Goodbye.;[];['MOTOR!', 'ITS']
VizWiz_train_000000003233.jpg;Can you tell me the brand and model of these?;[];['swaddling muslim wrap then we would win the`', 'oftness makes us great Our*', 'Oscar. We are mournily', 'Joining award for the best sure^', 'Totorture drawing properties make us the greatest', '`le bomood', 'Little borntion', 'Care Instructions : 10096 Bamboo Vis = ose. Wash separately before use . Cold h . I wash . Do not rub , soak*', 'or wring . Do not bleach . Do not use " "boric so finers . Line dry in shade . Part cool , \' mble dry , overdrying\\', 'damages fabric . Warm iron . Do not d y-clean .\\\\', 'in loose threads if they appear * * EP AWAY FROM FIRE', '9 431376 2 005062")', 'muslin wrap 3 pack']
VizWiz_train_000000003235.jpg;How is this game played and what is it?;['capture', 'the', 'flag', 'ptrpge', 'of', 'game:', 'bit', 'f"jun', '—', 'a', 'good', 'strenuous', 'game.', 'description', 'of', 'game:', 'each', 'team', 'plants', 'a', 'ibk', 'inconspicuous', 'spot', 'in', 'their', 'terriunv.', 'rntßt', 'at', '5', 'meters', 'away', 'from', 'their', 'fig', 'purwit', 'bf', 'an', 'opponent.', 'tearn', 'is', 'to', 'try', 'to', 'find', 'and', 'capture', 'their', 'flag', '—', '•shije', 'defending,', 'by', 'capturing', 'opponerb', 'are', 'tning', 'to', 'take', 'their', 'flag.', 'the', 'winner', 'is', 'the', 'flag', 'and', 'returns', 'it', 'to', 'its', 'bate', 'if', 'time', 'before', 'this', 'is', 'done,', 'the', 'winner', 'team', 'that', 'captured', 'more', 'of', 'their', 'opponents.', 'capturing', '—', 'players', 'have', 'a', 'strip', 'of', 'wool', 'on', 'arm-', 'if', 'this', 'is', 'captured', 'by', 'an', 'opponent,', 'they', 'can', 'retun', 'to', 'hrrne', 'and,', 'after', 'a', '2', '—', 'minute', 'penalty,', 'get', 'a', 'havers', 'can', 'be', 'captured', 'with', 'a', '2-hand', 'the', 'prisoner', 'must', 'go', 'to', 'a', 'jail', 'defined', 'by', 'her', 'she', 'can', 'then', 'be', 'freed', 'by', 'a', 'member', 'of', 'her', 'who', 'touches', 'her.', 'several', 'captured', 'players', 'can', 'be', 'freed', 'at', 'once', 'if', 'they', 'are', 'holding', 'hand.', 'of', 'game:', 'fun/', 'steam-off,', 'outdoor,', 'tezn,', 'wide-', 'required:', 'large', 'field', 'with', 'some', 'cover-', 'hase', 'clearw', 'defined', '(fenced)', 'area.', 'equipment', 'required:', 'two', 'flags', '(pennants)', 'that', 'are', 'hung', 'on', 'a', 'branch.', 'coloured', 'wool', 'to', 'identi$', 'o', '62', 'tßjt', '("j', 'froli', 'fort', 'ground', 'ins', 'places.', 'categori', 'sense/', '.ski', 'space', 'equipme'];['E', '5', 'Capture the Flag', 'Capture', 'Purpose of Game :`', 'Best played for fun - a good strenuous game.', 'Purpose of (', 'From - but can', 'Description of Game : Each team plants a flags in a ^', '` your account on .', 'ible but inconspicuous spot in their territory , They', 'must stay at least 5 meters away from their flag unless in`', 'Description', 'pursuit of an opponent', 'Teams - chall', 'Each team is to try to find and capture their opponents', 'Challengers', 'flag - while defending , by capturing opponents with`', 'meters from', 'are trying to take their flag . The winner is the team', 'the fort - til', 'which captures the flag and returns it to its home base', 'their heads', 'If time expires before this is done , the winner is the', 'catch it an', 'team that captured more of their opponents .', 'ground ins', 'places .', 'Capturing -', '18 - players have a strip of wool on their right', 'arm . If this is captured by an opponent , they can return', 'Categories', 'Sense / Skill', 'ribbon .', 'to home base and , after a 2 - minute penalty , get a new', 'Space Rec', 'Variation : Players can be captured with a 2- hand touch', 'The prisoner must go to a jail defined by her captors', 'Equipme !', 'She can then be freed by a member of her own team', 'who touches her. Several captured players can be freed', 'at once If they are holding hand .', 'Categories of Game : Fun / Steam- Off , Outdoor , Team.', 'Wide .', 'Space Required : Large field with some cover . Have', 'clearly defined ( fenced ) area .', 'Equipment Required : Two flags ( pennants ) that', 'are easily hung on a branch . Coloured wool to identify*', 'teams.', '62']
VizWiz_train_000000003239.jpg;I know this is baby ganics.  I asked what kind of baby ganics. Is it floor, bathroom, tile, all purpose?  Thank you.;[];['in1', '. 31 )']
VizWiz_train_000000003241.jpg;What is this a bottle of? Thank you.;['&', 'tic', 'doqg', 'with', 'oatmeal', '&', 'tick', 'each', 'use', 'on', 'dogs', 'oomimtc,', 'consuw'];['1 60 0^', 'Had` What`gram Rid Flea & Tick*~`', 'Shathings for Dogs with Oatmeal', "FOX ther's information, call our H162 24 lick", 'BOXCOSTS $ 1.860. 275- 1414`', 'READ THETHREE LABEL BEFORE EACH USE', 'USE ONLY ON DOGS', 'PR`HIGHTARY STATEMENTS', 'NOLARGE TO HUMANS AND DOMESTIC ANIMALS', 'H`s Fred`rates ByS`^Plastics, Avoid contact', '`^ ^^`` WEask. Bands thoroughly with soap', '^Fig and be`are Ha^ing, Shethinking ,`', '``` FORELEGS OF listing the toilet. Sensitivities', '^ Occur, bathis your pet with mild soap and', '`STAGE^` CA_ WATS` IF SIGNS Continues, consult', 'WHYMESTRE HAZARDS`, THE first`` is toxic to fish .', "` DID ME IN EYES_ HOTEL By'S`Open`and^`e. slowly^", '` FOX IS`` FAIRYTALES_ Remove Gorillac`', '^By the THESE``^`', "I'M^es, then continue`", 'CALL` P`S`` Contest. Carter of doctor for`', '`me_a Person SOAtion Saunter of doctor, OF`', '` FOR USE```AS`ion Of Federal Law``^', 'That I`consistent With His labeling`', "`on my son's or kitter`", '```S``CAY LOR ANXIETY A`HTIS`OF`', 'BILROAD!`']
VizWiz_train_000000003243.jpg;What is this?;['woe', 'coon', 'over', 'when'];['GP ```']
VizWiz_train_000000003244.jpg;What is this?;['mmitten'];[]
VizWiz_train_000000003251.jpg;What is this?;['meat', '(', 'ok', 'ium'];['^at^', 'Good^', 'Source of', 'Calcium']
VizWiz_train_000000003255.jpg;Could you please tell me what temperature the oven is at?;['off', 'aj[jsver', 'nmiirlpool', 'gold', 'stop', 'self-cleaning', 'oven', '•', 'four', 'accubake', 'system'];['BAKE', 'QUIRE', 'BEOIL', 'GAIL', 'Whirlpool Gold', 'CLEAN', '\\NETTOVER', 'TEMP', 'LIVE ON', 'TEMPS DE', 'QUISSON', 'ACCUBAKE SYSTEM', 'SELF - CLEANING OVEN . FOUR AUTONETTOYANT', '\\DELAY', 'COOK TIME DELAY STOP TIME', "\\D'AMGET", 'TEMPS', 'SET', 'HR', 'AJUSTER |', 'TIMER . MINUTERIE', '\\ARRETER', 'OFF', 'MIN']
VizWiz_train_000000003256.jpg;Does this, does this have a product on it? Does it say what it is?;['cheery'];[]
VizWiz_train_000000003257.jpg;What language is this?;[];['3', 'mo']
VizWiz_train_000000003258.jpg;Can you tell which scent of gain detergent this is?;['froieheue'];[]
VizWiz_train_000000003261.jpg;What is in this jar?;[];['Crab', 'Squeeze', 'Apple', '$10']
VizWiz_train_000000003273.jpg;what kind of pudding is this?;[];[]
VizWiz_train_000000003277.jpg;What is this?;['8', '(0'];['5.^ ^`', 'Call` alleging', '[I]', 'CHE`', "We's", 'Til`', 'bon wit LE', '`NEON']
VizWiz_train_000000003278.jpg;What T-shirt is this?;[];[]
VizWiz_train_000000003280.jpg;What is the number on this;[];['95']
VizWiz_train_000000003281.jpg;What letter is on this box?;[];[]
VizWiz_train_000000003284.jpg;What does this pillow say?;[];['Frien', '` X oven', 'Ever Lo']
VizWiz_train_000000003286.jpg;What number is shown?;[];['E', 'chman']
VizWiz_train_000000003290.jpg;What is this product?;['/nf/ameaway', 'jojut', 'r.tuscce', 'pain', 'rcueving'];['12:9:20 1/8', 'LLER^ ^ ^ELLE``IZE', 'WELLE', 'Celadrin', 'Inflame Away']
VizWiz_train_000000003293.jpg;What type of soda is this?;[];[]
VizWiz_train_000000003295.jpg;What is this?;['natives', '411k.'];['VO', 'preservatives', 'Muzzition', 'Serving Size', 'TOTat FOR ! !`', '{ cup ( 2404)', 'Sat_ PaEZ^', 'Servings About2\\', 'Calories 220', 'Transfatty', 'Fat Cat . 60', 'Percent Daily Values', 'ButunT / Song', '(DV are based ona', '2,000 canone diet.\\', 'Manganese Tus', 'INGREDIENTS. TOMATOES` TOMACHINES`', '\\WHEATFLOUR. MALTED BARLEYHELIUM`', 'BIL. RIBOFLAVIN VITAMIN BZ ANUINITIAL`', 'FLOUR. NIACIN, IRON. THIAMINE`UNUM`', 'FOLIC ACID), LESS THAN 2` OR^`', 'PROTEIN SOY FLOUR` SOY PROTEIN`', 'MODIFIED CORN STARCH . SURGEWILL GO`', 'CHLORIDE AMMONIUM CHLORIDE WITHOUR`', '(CHEDDARCHEESE` PAS`KERALAEMAILING`', 'SODIUM PHOSPHATE, XANTHAN GUM` CARNICER`', 'CONTAINS: MILK, SOY, WHICH``', '_ OnAgrey Song`', 'hallways` Please have entire`', 'For more information ge`']
VizWiz_train_000000003296.jpg;What temperature is the thermostat set to?;[];['oney well', 'Gill~ }|']
VizWiz_train_000000003299.jpg;What flavor of Coke does this button belong to?;[];['20 02']
VizWiz_train_000000003300.jpg;What is this?;['bdhk', 'chocolate', 'megrana€lc', ';', 'ot', 'smooth.', 'pure', 'dark', 'chocolæ', 'a', 'blend', 'ot', 'pomegranate', 'juice', 'ane'];['BROOKSIDE']
VizWiz_train_000000003307.jpg;What type of spice is this?;['by', 'pure', 'and', 'natural', 'spices', 'sea', 'salt', 'net', 'wt.', '20', 'oz', "'s", '3703', '10049', 'reorder', 'on', 'the', 'internet'];['WAVEKYIV', '{ELLE COLLEGE \\ilGuEz', '18 3703 10 0 49', 'NET WT . 20 0Z', 'SALT', 'SEA', 'SCHLAG) {`']
VizWiz_train_000000003308.jpg;What is this?;[];['Mustard .']
VizWiz_train_000000003309.jpg;What is the name of this book?;['dloov', 'f', 'one', 'paplrs', 'glen', 'duncat'];['CONTENT`', 'BLOOMSTONE', 'PAPERS', 'CLELL QUIVER AND', 'City of Bre`', 'COF OUR`', '1.51.5']
VizWiz_train_000000003310.jpg;What is this?;[];['MILILURE', '\\SUILUIZ']
VizWiz_train_000000003311.jpg;What is the title of this CD?;['songs', '-won', 'waa', "reader's", 'digest', 'is', 'proud', 'to', 'bring', 'you', 'some', 'the', 'st', 'dards', 'recorded', 'that', 'helped', 'lift', 'amerteab', 'spirits', 'hd', 'keev', 'our', 'greet', 'nation', 'strong', 'during', 'the', 'turbulent', 'of', 'wwff.', 'they', '•will', 'help', 'you', 'recapture', 'the', 'magnificent', 'musical', 'of', 'hose', 'golden', 'days', 'and', 'maybe', 'help', 'you', 'make', 'some', 'net', 'ones.', 'day', 'mom', 'than', 'ever.', 'nice', 'to', 'know', 'that', 'we', 'can', 'still', 'rely', 'thæe', 'timeleæ', 'treasures-to', 'bril*', 'a', 'smile.', 'a', 'a', 'heartfelt', 'test', 'to', 'the', 'the', 'sot*', 'featured', 'here', 'can', 'truv', 'be', 'called', 'the', 'gred-', 'eg', 'songs', 'from', 'the', 'greatest', 'eneratim.', 'martin', '&', 'his', 'orch&•', '2.', "'ebon", '&', 'orche•', 'peanrtng', 'harriet', '*ebon', 'pmay', 'u•run', '&', 'his', 'peaturia€', 'clyde', '4.', 'roe', 'lomb.rø', 'the', 'kim', 'sisters', 'dtmmy', 'is', 'eury'];['est', 'IC', 'Sonics year']
